,Year,Source country,Destination country,Value
37382,2020,BG,GE,360000
37383,2020,BG,GE,17850
37384,2020,BG,DE,1362832
37385,2020,BG,DE,137837
37386,2020,BG,DE,1110815
37387,2020,BG,DE,65241
37388,2020,BG,DE,120
37389,2020,BG,DE,2900
37390,2020,BG,DE,35126
37391,2020,BG,DE,2319221
37392,2020,BG,DE,54681
37393,2020,BG,GH,444000
37394,2020,BG,GH,654332
37395,2020,BG,GR,702478
37396,2020,BG,HN,143650
37397,2020,BG,HU,145021
37398,2020,BG,HU,1250000
37399,2020,BG,IN,2023000
37400,2020,BG,IN,3475
37401,2020,BG,IN,4760
37402,2020,BG,IN,153
37403,2020,BG,IN,34186676
37404,2020,BG,IN,63113800
37405,2020,BG,IN,102433
37406,2020,BG,ID,37873
37407,2020,BG,ID,81994
37408,2020,BG,ID,349200
37409,2020,BG,ID,33756
37410,2020,BG,ID,1496
37411,2020,BG,IQ,2492469
37412,2020,BG,IQ,275528
37413,2020,BG,IL,1014968
37414,2020,BG,IL,7920
37415,2020,BG,IT,1950
37416,2020,BG,IT,121729
37417,2020,BG,IT,198313
37418,2020,BG,IT,7146940
37419,2020,BG,IT,8260750
37420,2020,BG,IT,87760
37421,2020,BG,CI,248950
37422,2020,BG,CI,10919000
37423,2020,BG,CI,183680
37424,2020,BG,CI,1611000
37425,2020,BG,CI,17290
37426,2020,BG,JP,13601
37427,2020,BG,JO,2190000
37428,2020,BG,JO,48000
37429,2020,BG,JO,5140
37430,2020,BG,KZ,18360
37431,2020,BG,KZ,262873
37432,2020,BG,KZ,67716
37433,2020,BG,KZ,1874912
37434,2020,BG,KZ,79789
37435,2020,BG,KW,20156
37436,2020,BG,LV,1000
37437,2020,BG,LV,6568438
37438,2020,BG,LV,30000
37439,2020,BG,LT,95400
37440,2020,BG,MK,105050
37441,2020,BG,MY,72864
37442,2020,BG,ML,3013600
37443,2020,BG,ML,1969750
37444,2020,BG,ML,990537
37445,2020,BG,ML,954950
37446,2020,BG,MT,331020
37447,2020,BG,MR,111220
37448,2020,BG,MX,30560
37449,2020,BG,MD,482800
37450,2020,BG,MA,4475201
37451,2020,BG,MA,5215774
37452,2020,BG,MA,166000
37453,2020,BG,MZ,825000
37454,2020,BG,MZ,2357188
37455,2020,BG,MZ,875000
37456,2020,BG,NE,1120081
37457,2020,BG,NE,1227000
37458,2020,BG,NG,1024200
37459,2020,BG,NG,26
37460,2020,BG,NG,3232890
37461,2020,BG,NG,2238735
37462,2020,BG,NG,127089
37463,2020,BG,PK,11040
37464,2020,BG,PH,712371
37465,2020,BG,PH,13199642
37466,2020,BG,PL,27000
37467,2020,BG,PL,377702
37468,2020,BG,PL,180860
37469,2020,BG,PL,18271175
37470,2020,BG,PL,2333353
37471,2020,BG,PL,674450
37472,2020,BG,PL,48860
37473,2020,BG,PL,94881
37474,2020,BG,QA,933700
37475,2020,BG,QA,30315
37476,2020,BG,RO,307813
37477,2020,BG,RO,2116851
37478,2020,BG,RO,349204
37479,2020,BG,RW,1401360
37480,2020,BG,SA,3057665
37481,2020,BG,SA,1022960
37482,2020,BG,SA,9445750
37483,2020,BG,SA,8270865
37484,2020,BG,SA,360100
37485,2020,BG,SN,269700
37486,2020,BG,SN,199372
37487,2020,BG,RS,34699
37488,2020,BG,RS,252278
37489,2020,BG,RS,1047912
37490,2020,BG,RS,6952361
37491,2020,BG,RS,2308900
37492,2020,BG,RS,513456
37493,2020,BG,SK,204422
37494,2020,BG,SK,80000
37495,2020,BG,ZA,56326
37496,2020,BG,ZA,3270000
37497,2020,BG,KR,62662
37498,2020,BG,ES,256850
37499,2020,BG,ES,32895
37500,2020,BG,ES,81650
37501,2020,BG,CH,1445395
37502,2020,BG,TW,46800
37503,2020,BG,TH,87716
37504,2020,BG,TH,1033258
37505,2020,BG,TG,192500
37506,2020,BG,TR,1040
37507,2020,BG,TR,14450
37508,2020,BG,TR,117461
37509,2020,BG,TR,40077050
37510,2020,BG,TR,12465670
37511,2020,BG,TR,127345
37512,2020,BG,UG,13516204
37513,2020,BG,UG,283500
37514,2020,BG,UG,9334111
37515,2020,BG,UG,5072300
37516,2020,BG,UG,20104745
37517,2020,BG,UG,13840959
37518,2020,BG,UA,130000
37519,2020,BG,UA,30612
37520,2020,BG,AE,2112
37521,2020,BG,AE,33900
37522,2020,BG,AE,3443574
37523,2020,BG,AE,15228727
37524,2020,BG,AE,3537311
37525,2020,BG,GB,76000
37526,2020,BG,GB,37400
37527,2020,BG,GB,327213
37528,2020,BG,GB,39666
37529,2020,BG,US,10336930
37530,2020,BG,US,402300
37531,2020,BG,US,218804
37532,2020,BG,US,1410496
37533,2020,BG,US,6412653
37534,2020,BG,US,3298
37535,2020,BG,UZ,49280
37536,2020,BG,UZ,12448008
37537,2020,BG,UZ,538000
37538,2020,BG,UZ,720
37539,2020,BG,VN,182626
37540,2020,HR,AL,24640
37541,2020,HR,DZ,38400
37542,2020,HR,AT,227647
37543,2020,HR,AT,98730
37544,2020,HR,AZ,85500
37545,2020,HR,BD,150
37546,2020,HR,BA,267972
37547,2020,HR,BA,7790
37548,2020,HR,BR,1052
37549,2020,HR,BR,595
37550,2020,HR,CM,118489
37551,2020,HR,CZ,6750
37552,2020,HR,CZ,172745
37553,2020,HR,FI,3056
37554,2020,HR,FR,224587
37555,2020,HR,DE,1414
37556,2020,HR,GR,676
37557,2020,HR,GT,39952
37558,2020,HR,ID,611070
37559,2020,HR,IL,198053
37560,2020,HR,JO,4571233
37561,2020,HR,JO,5150
37562,2020,HR,KZ,71400
37563,2020,HR,,70050
37564,2020,HR,LT,18860
37565,2020,HR,MK,919981
37566,2020,HR,MK,4000
37567,2020,HR,MT,14695
37568,2020,HR,ME,7460
37569,2020,HR,NL,5184
37570,2020,HR,NO,255241
37571,2020,HR,NO,595
37572,2020,HR,PY,463350
37573,2020,HR,PL,283391
37574,2020,HR,PL,1700
37575,2020,HR,RO,174765
37576,2020,HR,SA,89900
37577,2020,HR,SA,1074125
37578,2020,HR,SK,107577
37579,2020,HR,SK,13900
37580,2020,HR,SI,38254
37581,2020,HR,SI,5543
37582,2020,HR,ZA,124280
37583,2020,HR,KR,21384
37584,2020,HR,CH,39197
37585,2020,HR,CH,1022
37586,2020,HR,TW,19430
37587,2020,HR,TG,3748301
37588,2020,HR,TG,3680
37589,2020,HR,TR,104115
37590,2020,HR,AE,999000
37591,2020,HR,US,54824091
37592,2020,HR,US,58501
37593,2020,HR,VN,237679
37594,2020,CZ,AF,800866
37595,2020,CZ,AF,505660
37596,2020,CZ,DZ,201096
37597,2020,CZ,DZ,11558083
37598,2020,CZ,DZ,129603
37599,2020,CZ,DZ,3549906
37600,2020,CZ,DZ,18938
37601,2020,CZ,DZ,18305061
37602,2020,CZ,AR,31347
37603,2020,CZ,AU,11000
37604,2020,CZ,AU,4096
37605,2020,CZ,AU,28153
37606,2020,CZ,AT,1298652
37607,2020,CZ,AT,459959
37608,2020,CZ,AT,8354
37609,2020,CZ,AT,1993062
37610,2020,CZ,AT,7349
37611,2020,CZ,AT,105266
37612,2020,CZ,AT,576519
37613,2020,CZ,AZ,81686
37614,2020,CZ,AZ,25112
37615,2020,CZ,BH,21178
37616,2020,CZ,BH,23425
37617,2020,CZ,BH,940643
37618,2020,CZ,BH,537191
37619,2020,CZ,BD,1605816
37620,2020,CZ,BD,302038
37621,2020,CZ,BD,950
37622,2020,CZ,BE,8612
37623,2020,CZ,BE,1646
37624,2020,CZ,BE,65099
37625,2020,CZ,BE,1855
37626,2020,CZ,BE,246131
37627,2020,CZ,BE,68596
37628,2020,CZ,BE,8408265
37629,2020,CZ,BE,7740
37630,2020,CZ,BT,185272
37631,2020,CZ,BO,11239
37632,2020,CZ,BA,29278
37633,2020,CZ,BA,366322
37634,2020,CZ,BA,155405
37635,2020,CZ,BA,251127
37636,2020,CZ,BR,17934
37637,2020,CZ,BR,7547724
37638,2020,CZ,BR,4096
37639,2020,CZ,BR,29340
37640,2020,CZ,BR,4265416
37641,2020,CZ,BG,4916
37642,2020,CZ,BG,324801
37643,2020,CZ,BG,233701
37644,2020,CZ,BG,134678
37645,2020,CZ,BG,98388
37646,2020,CZ,BG,934164
37647,2020,CZ,BG,112335
37648,2020,CZ,BG,75759
37649,2020,CZ,BG,553475
37650,2020,CZ,BG,37587
37651,2020,CZ,BG,4985748
37652,2020,CZ,BG,113626
37653,2020,CZ,BF,3326
37654,2020,CZ,BF,10424444
37655,2020,CZ,BF,495674
37656,2020,CZ,BF,128357
37657,2020,CZ,KH,1259800
37658,2020,CZ,KH,8490
37659,2020,CZ,KH,9336
37660,2020,CZ,KH,15826
37661,2020,CZ,CA,40591
37662,2020,CZ,CA,644909
37663,2020,CZ,CA,52518
37664,2020,CZ,CA,2931
37665,2020,CZ,CA,938
37666,2020,CZ,CA,571108
37667,2020,CZ,CA,15792
37668,2020,CZ,CN,6201418
37669,2020,CZ,CN,291135
37670,2020,CZ,HR,272809
37671,2020,CZ,HR,81499
37672,2020,CZ,CY,6109
37673,2020,CZ,CY,60245
37674,2020,CZ,CY,107812
37675,2020,CZ,DK,18711
37676,2020,CZ,DK,83894
37677,2020,CZ,DK,1840137
37678,2020,CZ,DK,55514
37679,2020,CZ,DO,11895
37680,2020,CZ,EG,630502
37681,2020,CZ,EG,42454
37682,2020,CZ,EG,1130494
37683,2020,CZ,EG,100967
37684,2020,CZ,EG,2282072
37685,2020,CZ,EG,563925
37686,2020,CZ,EE,43909
37687,2020,CZ,EE,115391
37688,2020,CZ,EE,9871
37689,2020,CZ,EE,218626
37690,2020,CZ,EE,2314
37691,2020,CZ,ET,6415610
37692,2020,CZ,ET,803296
37693,2020,CZ,FI,34625
37694,2020,CZ,FI,28966
37695,2020,CZ,FI,463
37696,2020,CZ,FI,41853
37697,2020,CZ,FI,2725
37698,2020,CZ,FI,128694
37699,2020,CZ,FI,59569
37700,2020,CZ,FI,4986
37701,2020,CZ,FR,677037
37702,2020,CZ,FR,1994254
37703,2020,CZ,FR,292581
37704,2020,CZ,FR,461276
37705,2020,CZ,FR,257044
37706,2020,CZ,FR,106147
37707,2020,CZ,FR,66196
37708,2020,CZ,FR,2087
37709,2020,CZ,FR,1029028
37710,2020,CZ,FR,20
37711,2020,CZ,FR,5350777
37712,2020,CZ,FR,53856
37713,2020,CZ,FR,274062
37714,2020,CZ,GE,27192
37715,2020,CZ,GE,58118
37716,2020,CZ,GE,283315
37717,2020,CZ,DE,51870
37718,2020,CZ,DE,602510
37719,2020,CZ,DE,2492298
37720,2020,CZ,DE,45399
37721,2020,CZ,DE,1072315
37722,2020,CZ,DE,268351
37723,2020,CZ,DE,797546
37724,2020,CZ,DE,208175
37725,2020,CZ,DE,66388
37726,2020,CZ,DE,70336
37727,2020,CZ,DE,7383551
37728,2020,CZ,DE,374690
37729,2020,CZ,DE,3014752
37730,2020,CZ,DE,240632
37731,2020,CZ,DE,364332
37732,2020,CZ,GH,4006052
37733,2020,CZ,GH,155997
37734,2020,CZ,GH,466635
37735,2020,CZ,GH,396693
37736,2020,CZ,GR,2362
37737,2020,CZ,GR,39328
37738,2020,CZ,GR,170
37739,2020,CZ,GR,319937
37740,2020,CZ,GR,1567
37741,2020,CZ,GT,187933
37742,2020,CZ,HK,6361
37743,2020,CZ,HU,9175100
37744,2020,CZ,HU,4969730
37745,2020,CZ,HU,6840
37746,2020,CZ,HU,35095
37747,2020,CZ,HU,45446
37748,2020,CZ,HU,1597492
37749,2020,CZ,HU,8351
37750,2020,CZ,HU,335493
37751,2020,CZ,IS,43496
37752,2020,CZ,IN,271204
37753,2020,CZ,IN,3411679
37754,2020,CZ,IN,179931
37755,2020,CZ,IN,129061
37756,2020,CZ,IN,14865728
37757,2020,CZ,ID,1708952
37758,2020,CZ,ID,36662508
37759,2020,CZ,ID,9001
37760,2020,CZ,ID,1018475
37761,2020,CZ,ID,56828696
37762,2020,CZ,ID,98036
37763,2020,CZ,ID,35336
37764,2020,CZ,IQ,2173561
37765,2020,CZ,IE,927261
37766,2020,CZ,IE,1897
37767,2020,CZ,IL,8277
37768,2020,CZ,IL,811748
37769,2020,CZ,IL,1949931
37770,2020,CZ,IL,4235021
37771,2020,CZ,IL,234089
37772,2020,CZ,IL,11318
37773,2020,CZ,IL,67039
37774,2020,CZ,IL,41531
37775,2020,CZ,IL,3744623
37776,2020,CZ,IL,68904
37777,2020,CZ,IT,4692
37778,2020,CZ,IT,6978275
37779,2020,CZ,IT,332200
37780,2020,CZ,IT,14308834
37781,2020,CZ,IT,264350
37782,2020,CZ,IT,1952264
37783,2020,CZ,IT,1854
37784,2020,CZ,IT,5867
37785,2020,CZ,IT,10108
37786,2020,CZ,IT,99645
37787,2020,CZ,JP,11156
37788,2020,CZ,JP,10784
37789,2020,CZ,JO,1118056
37790,2020,CZ,JO,1754579
37791,2020,CZ,JO,406436
37792,2020,CZ,JO,261448
37793,2020,CZ,JO,4448
37794,2020,CZ,KZ,36941
37795,2020,CZ,KZ,46254
37796,2020,CZ,KZ,210266
37797,2020,CZ,KZ,35831
37798,2020,CZ,KZ,245576
37799,2020,CZ,KZ,808
37800,2020,CZ,KE,1876784
37801,2020,CZ,KE,1026930
37802,2020,CZ,KE,1548358
37803,2020,CZ,KE,297077
37804,2020,CZ,KE,31734
37805,2020,CZ,,360277
37806,2020,CZ,LV,832974
37807,2020,CZ,LV,95570
37808,2020,CZ,LV,2657
37809,2020,CZ,LV,29411
37810,2020,CZ,LV,38573
37811,2020,CZ,LV,258893
37812,2020,CZ,LV,1406
37813,2020,CZ,LB,29977
37814,2020,CZ,LB,309908
37815,2020,CZ,LT,10017317
37816,2020,CZ,LT,241841
37817,2020,CZ,LT,120280
37818,2020,CZ,LT,12424
37819,2020,CZ,LT,3933
37820,2020,CZ,LT,1069225
37821,2020,CZ,LT,314482
37822,2020,CZ,LT,594996
37823,2020,CZ,LU,17426
37824,2020,CZ,LU,6154
37825,2020,CZ,LU,275594
37826,2020,CZ,LU,4745585
37827,2020,CZ,LU,237473
37828,2020,CZ,MO,40330
37829,2020,CZ,MK,104851
37830,2020,CZ,MK,72155
37831,2020,CZ,MY,100236
37832,2020,CZ,MY,771771
37833,2020,CZ,MY,616747
37834,2020,CZ,MY,1551
37835,2020,CZ,MY,196754
37836,2020,CZ,MY,18216
37837,2020,CZ,MY,38947
37838,2020,CZ,MT,1740
37839,2020,CZ,MX,456
37840,2020,CZ,MD,1167
37841,2020,CZ,MN,2221676
37842,2020,CZ,ME,695810
37843,2020,CZ,MA,314935
37844,2020,CZ,NL,196235
37845,2020,CZ,NL,878
37846,2020,CZ,NL,30456
37847,2020,CZ,NL,132977
37848,2020,CZ,NL,4678
37849,2020,CZ,NL,73970
37850,2020,CZ,NL,559851
37851,2020,CZ,NL,59834
37852,2020,CZ,NL,19584
37853,2020,CZ,NZ,13614
37854,2020,CZ,NG,2924022
37855,2020,CZ,NG,3663475
37856,2020,CZ,NG,134376
37857,2020,CZ,NG,917388
37858,2020,CZ,NG,18401301
37859,2020,CZ,NG,1664014
37860,2020,CZ,NG,25740972
37861,2020,CZ,NO,39594
37862,2020,CZ,NO,1451745
37863,2020,CZ,NO,24709
37864,2020,CZ,OM,45529
37865,2020,CZ,OM,703661
37866,2020,CZ,OM,1571924
37867,2020,CZ,OM,752439
37868,2020,CZ,PK,3500
37869,2020,CZ,PK,501045
37870,2020,CZ,PK,220478
37871,2020,CZ,PK,8915
37872,2020,CZ,PK,222563
37873,2020,CZ,PK,237225
37874,2020,CZ,PK,1774816
37875,2020,CZ,PK,32536
37876,2020,CZ,PK,2826
37877,2020,CZ,PE,95876
37878,2020,CZ,PH,838738
37879,2020,CZ,PH,631413
37880,2020,CZ,PL,736801
37881,2020,CZ,PL,2427584
37882,2020,CZ,PL,7913172
37883,2020,CZ,PL,59756
37884,2020,CZ,PL,3558
37885,2020,CZ,PL,388055
37886,2020,CZ,PL,169367
37887,2020,CZ,PL,32016
37888,2020,CZ,PL,3749951
37889,2020,CZ,PL,280329
37890,2020,CZ,PL,6106468
37891,2020,CZ,PL,86249
37892,2020,CZ,PT,99081
37893,2020,CZ,PT,959900
37894,2020,CZ,QA,156624
37895,2020,CZ,QA,119454
37896,2020,CZ,QA,24484
37897,2020,CZ,RO,414345
37898,2020,CZ,RO,55689
37899,2020,CZ,RO,216799
37900,2020,CZ,RO,1841191
37901,2020,CZ,RO,617396
37902,2020,CZ,RO,45413
37903,2020,CZ,RW,1288054
37904,2020,CZ,RW,200227
37905,2020,CZ,RW,145112
37906,2020,CZ,RW,12445
37907,2020,CZ,RW,506386
37908,2020,CZ,RW,710158
37909,2020,CZ,RW,184897
37910,2020,CZ,RW,955474
37911,2020,CZ,VC,131625
37912,2020,CZ,SA,15117
37913,2020,CZ,SA,41389807
37914,2020,CZ,RS,97937
37915,2020,CZ,RS,523402
37916,2020,CZ,RS,208119
37917,2020,CZ,RS,264527
37918,2020,CZ,RS,1261067
37919,2020,CZ,SG,28358
37920,2020,CZ,SG,6783
37921,2020,CZ,SG,1070547
37922,2020,CZ,SG,203474
37923,2020,CZ,SG,42757
37924,2020,CZ,SK,267668
37925,2020,CZ,SK,1985405
37926,2020,CZ,SK,624827
37927,2020,CZ,SK,6112
37928,2020,CZ,SK,5403
37929,2020,CZ,SK,48071
37930,2020,CZ,SK,15572
37931,2020,CZ,SK,2394628
37932,2020,CZ,SK,16513723
37933,2020,CZ,SK,1763153
37934,2020,CZ,SK,922789
37935,2020,CZ,SK,11386642
37936,2020,CZ,SK,146695
37937,2020,CZ,SK,286902
37938,2020,CZ,SI,1283343
37939,2020,CZ,SI,165175
37940,2020,CZ,SI,6668
37941,2020,CZ,SI,10803
37942,2020,CZ,SI,30926
37943,2020,CZ,SI,420764
37944,2020,CZ,SI,49939
37945,2020,CZ,SI,26422
37946,2020,CZ,ZA,164671
37947,2020,CZ,ZA,8587
37948,2020,CZ,ZA,15368
37949,2020,CZ,ZA,3330
37950,2020,CZ,KR,24606
37951,2020,CZ,KR,582893
37952,2020,CZ,KR,170909
37953,2020,CZ,KR,5303717
37954,2020,CZ,ES,1124
37955,2020,CZ,ES,344359
37956,2020,CZ,ES,24079
37957,2020,CZ,ES,112467
37958,2020,CZ,ES,3132812
37959,2020,CZ,LK,15575
37960,2020,CZ,LK,371488
37961,2020,CZ,LK,105691
37962,2020,CZ,SE,552150
37963,2020,CZ,SE,38572
37964,2020,CZ,SE,4560501
37965,2020,CZ,SE,103813
37966,2020,CZ,SE,354416
37967,2020,CZ,SE,1870303
37968,2020,CZ,SE,15259
37969,2020,CZ,SE,1077
37970,2020,CZ,CH,29914
37971,2020,CZ,CH,920806
37972,2020,CZ,CH,542271
37973,2020,CZ,CH,2504181
37974,2020,CZ,CH,2867243
37975,2020,CZ,CH,41012
37976,2020,CZ,CH,643741
37977,2020,CZ,CH,377697
37978,2020,CZ,CH,146809
37979,2020,CZ,CH,1213
37980,2020,CZ,TW,71873
37981,2020,CZ,TW,84
37982,2020,CZ,TH,570972
37983,2020,CZ,TH,1520004
37984,2020,CZ,TH,216218
37985,2020,CZ,TH,147735
37986,2020,CZ,TH,603534
37987,2020,CZ,TH,62544
37988,2020,CZ,TN,470846
37989,2020,CZ,TR,512987
37990,2020,CZ,TR,373952
37991,2020,CZ,TR,540807
37992,2020,CZ,TR,3404231
37993,2020,CZ,TR,512572
37994,2020,CZ,TR,2310594
37995,2020,CZ,TR,7117
37996,2020,CZ,TR,374859
37997,2020,CZ,UG,45432
37998,2020,CZ,UG,4085513
37999,2020,CZ,UG,345449
38000,2020,CZ,UG,2926415
38001,2020,CZ,UG,12958669
38002,2020,CZ,UA,4782061
38003,2020,CZ,UA,343002
38004,2020,CZ,UA,566892
38005,2020,CZ,UA,218623
38006,2020,CZ,UA,321105
38007,2020,CZ,UA,1924792
38008,2020,CZ,UA,4682600
38009,2020,CZ,UA,140021
38010,2020,CZ,UA,6400774
38011,2020,CZ,UA,70806
38012,2020,CZ,AE,57762
38013,2020,CZ,AE,601381
38014,2020,CZ,AE,3639876
38015,2020,CZ,AE,28424
38016,2020,CZ,AE,82371
38017,2020,CZ,AE,710106
38018,2020,CZ,AE,42807
38019,2020,CZ,AE,28462
38020,2020,CZ,AE,15835
38021,2020,CZ,AE,18059927
38022,2020,CZ,GB,10357
38023,2020,CZ,GB,245047
38024,2020,CZ,GB,1233986
38025,2020,CZ,GB,18886
38026,2020,CZ,GB,379007
38027,2020,CZ,GB,64537
38028,2020,CZ,GB,2408307
38029,2020,CZ,GB,103843
38030,2020,CZ,GB,6158
38031,2020,CZ,US,1567983
38032,2020,CZ,US,22690114
38033,2020,CZ,US,1718
38034,2020,CZ,US,4033
38035,2020,CZ,US,18259
38036,2020,CZ,US,179740
38037,2020,CZ,US,50117
38038,2020,CZ,US,21857
38039,2020,CZ,US,157914
38040,2020,CZ,US,7034
38041,2020,CZ,US,187289
38042,2020,CZ,US,1854931
38043,2020,CZ,US,132521
38044,2020,CZ,US,2670
38045,2020,CZ,UY,175245
38046,2020,CZ,UZ,10653175
38047,2020,CZ,UZ,7787
38048,2020,CZ,VN,144327
38049,2020,CZ,VN,31430
38050,2020,CZ,VN,2162615
38051,2020,CZ,VN,85825
38052,2020,CZ,VN,990166
38053,2020,CZ,VN,817385
38054,2020,CZ,VN,3751769
38055,2020,CZ,ZM,30024
38056,2020,CZ,ZM,3178
38057,2020,DK,AT,13883
38058,2020,DK,AT,293422
38059,2020,DK,AT,293422
38060,2020,DK,AT,384218
38061,2020,DK,BE,2437401
38062,2020,DK,BE,8250
38063,2020,DK,BE,74720
38064,2020,DK,BE,74452
38065,2020,DK,BE,7769
38066,2020,DK,BE,3308080
38067,2020,DK,BG,13
38068,2020,DK,HR,67
38069,2020,DK,CZ,54
38070,2020,DK,EE,4411
38071,2020,DK,EE,4411
38072,2020,DK,FI,1033530
38073,2020,DK,FI,58730
38074,2020,DK,FI,16500
38075,2020,DK,FI,209948
38076,2020,DK,FI,209908
38077,2020,DK,FI,1042002
38078,2020,DK,FI,80490
38079,2020,DK,FI,46212
38080,2020,DK,FR,899512
38081,2020,DK,FR,56824
38082,2020,DK,FR,51992
38083,2020,DK,FR,3376
38084,2020,DK,FR,3640
38085,2020,DK,FR,1234372
38086,2020,DK,FR,464767
38087,2020,DK,DE,38591
38088,2020,DK,DE,128168
38089,2020,DK,DE,149886
38090,2020,DK,DE,103884
38091,2020,DK,DE,66667
38092,2020,DK,DE,11354916
38093,2020,DK,DE,11354661
38094,2020,DK,DE,195016
38095,2020,DK,DE,1727690
38096,2020,DK,GI,104507
38097,2020,DK,GR,3905
38098,2020,DK,GR,3905
38099,2020,DK,HU,1200000
38100,2020,DK,HU,1205000
38101,2020,DK,HU,1205000
38102,2020,DK,IE,260383
38103,2020,DK,IE,260169
38104,2020,DK,IT,135826
38105,2020,DK,IT,148023
38106,2020,DK,IT,201
38107,2020,DK,IT,66775
38108,2020,DK,IT,420780
38109,2020,DK,LV,610765
38110,2020,DK,LV,610752
38111,2020,DK,LV,20810
38112,2020,DK,LT,508968
38113,2020,DK,LT,508968
38114,2020,DK,LT,2252000
38115,2020,DK,LU,13
38116,2020,DK,LU,199714
38117,2020,DK,NL,23622662
38118,2020,DK,NL,290808
38119,2020,DK,NL,772
38120,2020,DK,NL,389
38121,2020,DK,NL,51900
38122,2020,DK,NL,161280
38123,2020,DK,NL,42518
38124,2020,DK,NO,1977217
38125,2020,DK,NO,13537
38126,2020,DK,NO,14276
38127,2020,DK,NO,69748
38128,2020,DK,NO,390431
38129,2020,DK,NO,500976
38130,2020,DK,NO,656232
38131,2020,DK,NO,14223
38132,2020,DK,PL,132044
38133,2020,DK,PL,27962
38134,2020,DK,PL,188
38135,2020,DK,PL,951000
38136,2020,DK,PL,44911
38137,2020,DK,PT,109324
38138,2020,DK,RO,161
38139,2020,DK,RO,14544
38140,2020,DK,SK,1
38141,2020,DK,SK,265910
38142,2020,DK,SI,254428
38143,2020,DK,SI,254374
38144,2020,DK,ES,8876
38145,2020,DK,ES,82705
38146,2020,DK,ES,147
38147,2020,DK,ES,1492125
38148,2020,DK,ES,4200
38149,2020,DK,ES,2707045
38150,2020,DK,SE,41878
38151,2020,DK,SE,7805
38152,2020,DK,SE,66667
38153,2020,DK,SE,83073
38154,2020,DK,SE,82307
38155,2020,DK,SE,543347
38156,2020,DK,SE,537300
38157,2020,DK,SE,3340
38158,2020,DK,SE,726
38159,2020,DK,GB,6361599
38160,2020,DK,GB,318031
38161,2020,DK,GB,849
38162,2020,DK,GB,1299710
38163,2020,DK,GB,28266505
38164,2020,DK,GB,49648
38165,2020,DK,GB,344934
38166,2020,DK,GB,1210982
38167,2020,DK,GB,74690
38168,2020,DK,US,71353135
38169,2020,EE,AU,7300
38170,2020,EE,CL,105840
38171,2020,EE,FI,243826
38172,2020,EE,FR,385649
38173,2020,EE,DE,650
38174,2020,EE,DE,497600
38175,2020,EE,DE,392230
38176,2020,EE,LV,1550
38177,2020,EE,LV,161200
38178,2020,EE,LT,99960
38179,2020,EE,NL,100000
38180,2020,EE,NL,2050456
38181,2020,EE,NO,213493
38182,2020,EE,PL,75424
38183,2020,EE,SG,150000
38184,2020,EE,SE,232967
38185,2020,EE,UA,1
38186,2020,EE,GB,6369
38187,2020,EE,GB,780964
38188,2020,EE,GB,10647
38189,2020,EE,US,7803
38190,2020,EE,VN,2580
38191,2020,FI,DZ,38600
38192,2020,FI,AU,117809
38193,2020,FI,AU,1980
38194,2020,FI,AU,133456
38195,2020,FI,AT,42713
38196,2020,FI,AT,8000
38197,2020,FI,AT,11966785
38198,2020,FI,AT,89705
38199,2020,FI,AT,4328
38200,2020,FI,BE,47310
38201,2020,FI,BE,56782
38202,2020,FI,BE,3300
38203,2020,FI,BE,439563
38204,2020,FI,BE,506318
38205,2020,FI,BG,11306
38206,2020,FI,CA,24210
38207,2020,FI,CA,845
38208,2020,FI,CA,825
38209,2020,FI,CA,298840
38210,2020,FI,CA,4230
38211,2020,FI,CA,8300
38212,2020,FI,HR,8956
38213,2020,FI,CZ,70257
38214,2020,FI,CZ,12100
38215,2020,FI,CZ,13000
38216,2020,FI,DK,102319
38217,2020,FI,DK,28928
38218,2020,FI,DK,59156
38219,2020,FI,DK,6551
38220,2020,FI,EE,5907
38221,2020,FI,EE,321174
38222,2020,FI,EE,72000
38223,2020,FI,EE,1151833
38224,2020,FI,EE,1441528
38225,2020,FI,FR,152250
38226,2020,FI,FR,20539
38227,2020,FI,FR,1803
38228,2020,FI,FR,219840
38229,2020,FI,FR,250138
38230,2020,FI,FR,2451375
38231,2020,FI,DE,314576
38232,2020,FI,DE,1210
38233,2020,FI,DE,411000
38234,2020,FI,DE,1591400
38235,2020,FI,DE,3870
38236,2020,FI,DE,468719
38237,2020,FI,DE,52770
38238,2020,FI,GR,140000
38239,2020,FI,HU,11457
38240,2020,FI,HU,820
38241,2020,FI,IS,6076
38242,2020,FI,IN,265000
38243,2020,FI,IN,168480
38244,2020,FI,IL,140000
38245,2020,FI,IL,29739
38246,2020,FI,IT,43075
38247,2020,FI,IT,940579
38248,2020,FI,IT,57300
38249,2020,FI,IT,57220
38250,2020,FI,JP,62046
38251,2020,FI,JP,1665
38252,2020,FI,JP,3800431
38253,2020,FI,JO,252500
38254,2020,FI,KZ,108916
38255,2020,FI,KZ,103400
38256,2020,FI,LV,2167710
38257,2020,FI,LV,142000
38258,2020,FI,LT,2908
38259,2020,FI,LT,1432893
38260,2020,FI,LU,390
38261,2020,FI,MK,78009
38262,2020,FI,MT,9000
38263,2020,FI,NL,33060
38264,2020,FI,NL,103651
38265,2020,FI,NL,39850
38266,2020,FI,NL,2495900
38267,2020,FI,NL,889100
38268,2020,FI,NZ,38604
38269,2020,FI,NZ,2100
38270,2020,FI,NO,37855
