,Year,Military Expenditure GDP,Relative Military Expenditure,Military Expenditure USD,Total Armed Forces Personel,Relative Armed Forces Personel,Destination country,source_hash
176,1974,1.65918367346939,,1626000000.0,,,AR,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
177,1975,2.04195804195804,,798359535.20164,,,AR,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
178,1976,3.78129117259552,,2050248958.80214,,,AR,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
179,1977,4.00860009555662,,2058223941.63377,,,AR,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
180,1978,4.71914405808177,,3103989946.59127,,,AR,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
181,1979,4.67335625570135,,5057062803.25292,,,AR,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
182,1980,3.09895833333333,,6477389013.47732,,,AR,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
183,1981,3.46534653465347,,5882767126.46132,,,AR,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
184,1982,2.70455793520044,,2279872697.46359,,,AR,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
185,1983,2.73881278538813,,2848053181.38652,,,AR,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
186,1984,2.16203914428767,,2527749814.85341,,,AR,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
187,1985,2.29971724787936,,2027221261.23072,108000.0,,AR,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
188,1986,2.31367874921125,,2449545720.61181,,,AR,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
189,1987,2.2843868799904,,2485659655.83174,,,AR,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
190,1988,2.12493922313663,,2696341658.47862,,,AR,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
191,1989,1.88036559239223,,1440922190.20173,95000.0,,AR,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
192,1990,1.45090921225786,,2050907629.17129,85000.0,0.633502535649796,AR,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
193,1991,1.50692655529635,,2858778842.10019,70000.0,0.505362692306748,AR,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
194,1992,1.42122223348777,,3254455191.68378,65000.0,0.45565614028545,AR,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
195,1993,1.42280290057293,5.77980075575404,3368550452.17659,65000.0,0.442373019547035,AR,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
196,1994,1.45703853325047,5.68143952015995,3754724686.88939,69000.0,0.457936963450524,AR,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
197,1995,1.47307310721151,5.76284549024364,3801950487.62191,98500.0,0.64813338571918,AR,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
198,1996,1.24122726437626,4.89338277900104,3379138769.76541,103700.0,0.66627949210356,AR,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
199,1997,1.14013911131295,4.51496876436704,3340670335.16758,104240.0,0.651484567959296,AR,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
200,1998,1.13631802186333,4.39388451986755,3398699349.67484,104240.0,0.638827929699266,AR,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
201,1999,1.22035954754993,4.28520119391155,3461730865.43272,101740.0,0.619767400210382,AR,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
202,2000,1.14882267666887,4.06980367715799,3266633316.65833,102300.0,0.616565728890082,AR,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
203,2001,1.18423354187058,4.00710246949338,3183591795.89795,101300.0,0.608462713248762,AR,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
204,2002,1.09188047859748,4.46885679494062,1114172482.91036,101100.0,0.613668305179251,AR,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
205,2003,1.06089505704838,4.30795156255064,1374873734.32668,102600.0,0.605552956019149,AR,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
206,2004,0.883295358833529,3.83548156104547,1465809188.24616,102000.0,0.585360814684522,AR,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
207,2005,0.847154783885961,3.46831777802766,1699579151.82907,102000.0,0.581332225382504,AR,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
208,2006,0.788233877461469,2.96142744686434,1847553129.83947,107000.0,0.598524686989768,AR,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
209,2007,0.792548175031362,2.68200390095939,2296448241.88781,107000.0,0.596962365372434,AR,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
210,2008,0.762756475390461,2.47951410684899,2788980204.56974,107000.0,0.59555034835521,AR,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
211,2009,0.886508576686385,2.56776861997814,2981852290.09382,104340.0,0.569406064289186,AR,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
212,2010,0.814878105497939,2.44282162946179,3475348407.46349,104340.0,0.571542288295593,AR,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
213,2011,0.764287094036749,2.18981461392914,4051930104.57065,104350.0,0.559100064820245,AR,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
214,2012,0.784824721019786,2.13143597816161,4563217858.77234,104350.0,0.554015120391972,AR,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
215,2013,0.837736430159436,2.22784898599116,5137974300.9699,105650.0,0.557105091059921,AR,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
216,2014,0.878100919364039,2.26006388591143,4979442724.4582,105650.0,0.554601298360223,AR,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
217,2015,0.850128583186764,2.05512180882873,5482616700.96393,105450.0,0.548376877248241,AR,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
218,2016,0.813140077928875,1.94895474840026,4509647660.05234,105450.0,0.543436892804612,AR,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
219,2017,0.856137916373543,2.06158761632168,5459643672.45401,105000.0,0.536242046381362,AR,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
220,2018,0.745498854953045,1.88014181470374,3842852365.3176,105200.0,0.523304771106891,AR,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
221,2019,0.706186670516138,1.83507314813373,3132654926.06745,103000.0,0.49981858526398,AR,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
222,2020,0.726855652396672,1.72682951709817,2830929705.21542,,,AR,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
223,2021,0.565318000558816,,2591642984.94895,,,AR,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
224,1992,2.20338983050847,,0.0,20000.0,1.23853580297372,AM,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
225,1993,2.29664433319049,,9829763.86600769,21000.0,1.35718094130192,AM,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
226,1995,4.05931190833614,,52228583.8170226,61000.0,4.13554836015338,AM,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
227,1996,3.28186700423013,,52410268.5482839,58400.0,3.98378381696969,AM,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
228,1997,3.90939855980585,,64062121.1905135,61000.0,4.18544973000419,AM,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
229,1998,3.52809600318196,,66757573.0568511,54400.0,3.74926513714109,AM,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
230,1999,3.69737423084246,,68234148.5659606,54400.0,3.7619514569955,AM,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
231,2000,3.56002487253697,,68052142.0654426,42300.0,2.93540852142848,AM,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
232,2001,3.12724938530975,,66247626.4597048,43000.0,2.99499209461389,AM,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
233,2002,2.69771474886414,,64106405.6523643,45600.0,3.18697032343555,AM,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
234,2003,2.72837221377968,,76587998.887282,45600.0,3.19329743674855,AM,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
235,2004,2.74199670493715,,98070488.1985412,49000.0,3.43253114846888,AM,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
236,2005,2.87193136291811,14.4528085980008,140738102.677157,49000.0,3.42869538140737,AM,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
237,2006,2.94761315625864,14.7377317647059,188189116.431112,47000.0,3.28056738459906,AM,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
238,2007,3.04257470127966,13.5710046894098,280108688.343921,42000.0,2.92056074766355,AM,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
239,2008,3.39557936270657,15.2706602976948,395994365.442251,42000.0,2.92076181813251,AM,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
240,2009,4.15704990783508,14.5588154965548,359499343.487034,55570.0,3.80872875367456,AM,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
241,2010,4.26564605593771,16.2807704907726,395011507.787829,55528.0,3.80375923316521,AM,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
242,2011,3.85394644115574,15.4377929045529,390871433.902191,55544.0,3.81667797020127,AM,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
243,2012,3.58376691873744,15.988405530378,380571678.896068,49100.0,3.39269278924952,AM,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
244,2013,3.99724455730484,16.7974828681356,444551859.501106,49100.0,3.40698480457022,AM,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
245,2014,3.94337826474581,16.4371015053236,457807021.791353,49100.0,3.42423240704708,AM,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
246,2015,4.23922578573229,16.0998743250336,447379807.506819,49100.0,3.44261593938191,AM,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
247,2016,4.09034921699325,15.1226623240176,431396218.601658,49100.0,3.46139068949352,AM,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
248,2017,3.84973057654684,14.7914763511624,443610413.340995,49000.0,3.48261429193832,AM,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
249,2018,4.11988615256896,17.1306690770329,513252026.482368,48800.0,3.49771644987514,AM,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
250,2019,4.78770584078564,19.2259657783639,652000174.824083,49000.0,3.4722074594354,AM,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
251,2020,4.98273595939967,16.2571708608517,633960400.11526,,,AM,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
252,2021,4.44012109130006,16.315311704173,619435471.710093,,,AM,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
253,1994,,,,45000.0,2.99829896505383,AM,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
254,1960,2.3695451396906,,459760073.561612,,,AU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
255,1961,2.41513985411521,,470960075.353612,,,AU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
256,1962,2.36369536996971,,489440078.310413,,,AU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
257,1963,2.44663463919568,,553280088.524814,,,AU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
258,1964,2.64824279705097,,655760104.921617,,,AU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
259,1965,2.952292961532,,787360125.97762,,,AU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
260,1966,3.45138290370603,,986720157.875225,,,AU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
261,1967,3.79376396722358,,1197840191.65443,,,AU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
262,1968,3.83727358459887,,1321600211.45603,,,AU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
263,1969,3.38591988002192,,1314880210.38083,,,AU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
264,1970,2.96603557682305,,1277360204.37763,,,AU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
265,1971,2.76315170889944,,1331754789.44566,,,AU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
266,1972,2.68562060485785,,1484443744.94753,,,AU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
267,1973,2.37934679594664,,1855729306.59264,,,AU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
268,1974,2.26280269948392,,2127274762.94236,,,AU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
269,1975,2.26731559253735,,2268707674.46336,,,AU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
270,1976,2.21661210675248,,2441084024.61737,,,AU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
271,1977,2.24720220833707,,2500485127.38059,,,AU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
272,1978,2.21568856991058,,2816316205.75076,,,AU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
273,1979,2.19272937103289,,3100685079.26643,,,AU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
274,1980,2.24895690403517,,3657867289.72814,,,AU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
275,1981,2.29660194471064,,4323644156.90375,,,AU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
276,1982,2.39326521613692,,4459544581.75223,,,AU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
277,1983,2.51981181916526,,4511671066.02643,,,AU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
278,1984,2.50523365070013,,4925319432.74361,,,AU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
279,1985,2.52326837870517,,4386859325.7862,70400.0,,AU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
280,1986,2.54042975157867,,4606710027.60751,,,AU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
281,1987,2.37298883241393,,5057135655.16952,,,AU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
282,1988,2.16181488266294,7.04351515722974,5836347868.20948,,,AU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
283,1989,2.0518275094775,6.91501827050767,6300015815.27756,70000.0,,AU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
284,1990,2.07590585971773,6.79190522886154,6704213698.03132,68000.0,0.801610860601168,AU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
285,1991,2.16804285831077,6.54926201406241,7023509067.11535,68000.0,0.797962192316633,AU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
286,1992,2.16874608012627,6.36201933521616,6882091580.0683,68000.0,0.791670600765056,AU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
287,1993,2.17802988646311,6.3810935335245,6733829289.52236,68000.0,0.788897154262342,AU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
288,1994,2.11659858893427,6.26089197614197,7459696581.9777,65000.0,0.740250951905782,AU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
289,1995,2.02131256804327,6.00408729628834,7665878445.99453,57100.0,0.635971765972191,AU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
290,1996,1.93044006740518,5.76108164555223,8202776516.98934,58800.0,0.64603812723655,AU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
291,1997,1.86733439499343,5.68630161751725,7936884917.39524,58400.0,0.637489653073546,AU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
292,1998,1.87112181310612,5.38823484588715,7107542890.88659,58400.0,0.631084521992917,AU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
293,1999,1.88923574072912,5.20876582935437,7770250653.24688,56200.0,0.6017867068743,AU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
294,2000,1.82984191251005,5.18288400684111,7273760312.61052,51600.0,0.541831548141891,AU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
295,2001,1.87009387891872,5.2337558515831,7043145895.39887,51700.0,0.533379277544475,AU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
296,2002,1.87396462061393,5.35459331229545,7946766201.59082,50900.0,0.517383369692475,AU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
297,2003,1.84628968871455,5.28148237608047,9926649415.33553,53600.0,0.535259308169355,AU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
298,2004,1.82741076940486,5.23522482531062,11995219709.5054,52000.0,0.513525977995412,AU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
299,2005,1.80249267959937,5.19949728244568,13237798498.6292,53000.0,0.50829859799738,AU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
300,2006,1.82233092604478,5.26488701791899,14239779513.0914,51000.0,0.478843609583219,AU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
301,2007,1.81534224491167,5.28441792672981,17186440961.6173,55000.0,0.502869096773958,AU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
302,2008,1.79854717158338,5.12611053421022,18633092318.2741,55000.0,0.48981348258811,AU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
303,2009,1.92690895601887,5.09118286415554,18960138513.0129,56552.0,0.492963209944342,AU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
304,2010,1.85679136240993,5.02028065651807,23217692815.7335,56552.0,0.484958832696063,AU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
305,2011,1.7570782279711,4.83693062657808,26597198655.3381,57050.0,0.481750114990924,AU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
306,2012,1.67101138426002,4.56898682897517,26216580848.4356,56200.0,0.468087548363147,AU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
307,2013,1.63970803440996,4.49405802167074,24825262588.8168,56750.0,0.466046710937956,AU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
308,2014,1.77227997605856,4.81011615177255,25783708714.0042,56750.0,0.460769290664554,AU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
309,2015,1.95091845038356,5.22468828662938,24046205860.2554,57800.0,0.460392174480032,AU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
310,2016,2.08449685196637,5.59140157589467,26382947050.0183,57800.0,0.454102065803003,AU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
311,2017,1.9992079977286,5.43686755801195,27691112416.8515,58000.0,0.445924743741273,AU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
312,2018,1.8901120808278,5.12892447088512,26839820914.4018,58100.0,0.436567527265746,AU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
313,2019,1.8740255612767,4.81993722865273,26079346314.3255,59000.0,0.434131443522369,AU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
314,2020,2.01178828555605,4.49779862055203,27300894700.6194,,,AU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
315,2021,1.97842253315993,4.63298938582367,31753716216.2162,,,AU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
316,1960,1.4581856994971,,91559097.9576499,,,AT,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
317,1961,1.30933752302764,,91029854.6168543,,,AT,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
318,1962,1.35207185896469,,100026991.410381,,,AT,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
319,1963,1.57966775838201,,125959915.109368,,,AT,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
320,1964,1.88730024255788,,164594678.987452,,,AT,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
321,1965,1.50721338742394,,142895702.014829,,,AT,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
322,1966,1.62440513164265,,167770139.032226,,,AT,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
323,1967,1.60916641574175,,176767275.825752,,,AT,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
324,1968,1.54267474905488,,182059709.233709,,,AT,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
325,1969,1.49925656716418,,193173819.390418,,,AT,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
326,1970,1.38013012131531,,199524739.479966,,,AT,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
327,1971,1.24610695391068,,209277606.745348,,,AT,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
328,1972,1.20228666458138,,249425547.367042,,,AT,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
329,1973,1.1849885730058,,328898821.44589,,,AT,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
330,1974,1.27688251935917,,422543505.786049,,,AT,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
331,1975,1.45127836371395,,546724394.020795,,,AT,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
332,1976,1.36519681077057,,581408727.267149,,,AT,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
333,1977,1.34595189062191,,686893244.300868,,,AT,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
334,1978,1.42921261189068,,877450655.245279,,,AT,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
335,1979,1.43384573169429,,1049972515.42533,,,AT,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
336,1980,1.42024610611492,,1152895906.47504,,,AT,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
337,1981,1.38005173349012,,969372327.098363,,,AT,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
338,1982,1.41299673018358,,995369996.934841,,,AT,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
339,1983,1.39117588416479,,991995097.475966,,,AT,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
340,1984,1.41415833617155,,949715291.722829,,,AT,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
341,1985,1.51262356650052,,1036872489.29208,54700.0,,AT,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
342,1986,1.5087585414904,,1475426088.99424,,,AT,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
